adm4Pcode,adm4NameLa,adm3NameLa,adm2NameLa,adm1NameLa,Population,codeName_3,POINT_X,POINT_Y
UKR4425481504,Maslivka,Voievodska,Troitskyi,Luhanska,12,village,38.58568125,49.9466073
UKR4424287704,Maiak,Provalska,Dovzhanskyi,Luhanska,196,village,39.77037431,48.12939457
UKR4423181204,Putylyne,Hrechyshkynska,Novoaidarskyi,Luhanska,57,village,38.867907,48.82687037
UKR4421685402,Pshenychne,Novokrasnianska,Kreminskyi,Luhanska,69,village,38.34756671,49.07838634
UKR4425183503,Lozuvatka,Malokhatska,Starobilskyi,Luhanska,145,village,38.70415449,49.09602482
UKR4425186002,Kamianka,Khvorostianivska,Starobilskyi,Luhanska,347,village,38.8008155,49.15012761
UKR4423184502,Kapitanove,Murativska,Novoaidarskyi,Luhanska,225,village,38.7700935,48.83074519
UKR4424286606,Marivka,Novoborovytska,Dovzhanskyi,Luhanska,177,village,39.41318714,47.96727481
UKR4425182502,Marynivka,Nyzhnopokrovska,Starobilskyi,Luhanska,146,village,38.6743355,49.1745459
UKR4422586603,Markivske,Lisnopolianska,Markivskyi,Luhanska,306,village,39.40757193,49.48660145
UKR4424582202,Kruta Hora,Zhovtenska,Slovianoserbskyi,Luhanska,28,village,39.143807,48.66176564
UKR4421681003,Krutenke,Varvarivska,Kreminskyi,Luhanska,7,village,38.41602425,49.17611587
UKR4423355301,Kuban,Bilolutska,Novopskovskyi,Luhanska,120,village,39.03110875,49.64996296
UKR4420684405,Novoderkul,Danylivska,Bilovodskyi,Luhanska,1067,village,39.62264325,49.12737539
UKR4425487504,Zhovtneve,Topolivska,Troitskyi,Luhanska,86,village,38.162742,49.8408893
UKR4422881102,Zhuravske,Velykotska,Milovskyi,Luhanska,296,village,40.07252285,49.25774016
UKR4422284403,Kruhlyk,Orikhivska,Lutuhynskyi,Luhanska,660,village,39.14099493,48.30729872
UKR4421486604,Kruzhylivka,Parkhomenkivska,Sorokynskyi,Luhanska,199,village,39.79406,48.58046301
UKR4422586602,Krupchanske,Lisnopolianska,Markivskyi,Luhanska,202,village,39.4345975,49.57076549
UKR4422588807,Lobasove,Sychanska,Markivskyi,Luhanska,160,village,39.4470525,49.42828152
UKR4420383002,Lozy,Kosharska,Antratsytivskyi,Luhanska,160,village,39.28713961,48.10084417
UKR4420988802,Lozne,Sharivska,Bilokurakynskyi,Luhanska,74,village,38.8275335,49.86682937
UKR4425184806,Lozove,Sadkivska,Starobilskyi,Luhanska,59,village,39.2823633,49.35476876
UKR4425186003,Lozovivka,Khvorostianivska,Starobilskyi,Luhanska,451,village,38.88467825,49.18102237
UKR4425484003,Maslakove,Vivcharivska,Troitskyi,Luhanska,36,village,38.643362,49.84527839
UKR4424086504,Patalakhivka,Raihorodska,Svativskyi,Luhanska,1,village,38.00585,49.40226534
UKR4424585506,Pakhalivka,Khoroshenska,Slovianoserbskyi,Luhanska,92,village,38.79343175,48.6631057
UKR4423388204,Pelahiivka,Taniushivska,Novopskovskyi,Luhanska,63,village,38.95546452,49.79532633
UKR4420684407,Pervomaisk,Danylivska,Bilovodskyi,Luhanska,216,village,39.60593475,49.08336286
UKR4422584405,Pervomaiske,Krasnopilska,Markivskyi,Luhanska,265,village,39.460682,49.69037056
UKR4425483004,Illinka,Novooleksandrivska,Troitskyi,Luhanska,65,village,38.0364055,49.82115233
UKR4425481503,Zaitseve,Voievodska,Troitskyi,Luhanska,235,village,38.440207,49.93113314
UKR4421681903,Pivneve,Kudriashivska,Kreminskyi,Luhanska,74,village,38.43898948,49.15616466
UKR4410346901,Zelenyi Kurhan,Shchotivska,Antratsytska,Luhanska,32,village,39.13719095,48.19121096
UKR4423384702,Ikove,Novopskovska,Novopskovskyi,Luhanska,132,village,39.09039,49.52206417
UKR4421486603,Illivka,Parkhomenkivska,Sorokynskyi,Luhanska,20,village,39.72884589,48.5475099
UKR4420385502,Illinka,Rafailivska,Antratsytivskyi,Luhanska,26,village,39.22156332,48.08993349
UKR4424884504,Plotyna,Vilkhivska,Stanychno-Luhanskyi,Luhanska,764,village,39.48803981,48.79703812
UKR4421655402,Ploshchanka,Krasnorichenska,Kreminskyi,Luhanska,135,village,38.08580185,49.20679572
UKR4422256400,Mariia,Vrubivska,Lutuhynskyi,Luhanska,1317,urban type village,39.14381145,48.42850222
UKR4422282202,Velyka Martynivka,Illiriiska,Lutuhynskyi,Luhanska,142,village,38.99459875,48.41041716
UKR4424010103,Sosnovyi,Svativska,Svativskyi,Luhanska,407,village,38.120659,49.45364111
UKR4421610103,Stara Krasnianka,Kreminska,Kreminskyi,Luhanska,882,village,38.288466,49.03656907
UKR4421687302,Holykove,Chervonopopivska,Kreminskyi,Luhanska,92,village,38.16509124,49.16708329
UKR4423656401,Karpaty,Mykhailivska,Perevalskyi,Luhanska,739,village,38.85864562,48.50804277
UKR4422281305,Kliuchove,Volnukhynska,Lutuhynskyi,Luhanska,123,village,39.24716995,48.3794652
UKR4420355603,Kovylne,Ivanivska,Antratsytivskyi,Luhanska,66,village,38.92440159,48.27791593
UKR4420387703,Kovpakove,Chervonopolianska,Antratsytivskyi,Luhanska,1036,village,39.11132753,48.19716144
UKR4420383303,Kozakivka,Krasnolutska,Antratsytivskyi,Luhanska,137,village,39.02436313,48.21976679
UKR4425485004,Holovkove,Pryvilska,Troitskyi,Luhanska,25,village,38.487927,49.82812965
UKR4424581107,Pryvitne,Veselohirska,Slovianoserbskyi,Luhanska,381,village,39.30949591,48.66532265
UKR4421488803,Prydorozhne,Samsonivska,Sorokynskyi,Luhanska,280,village,39.59177223,48.39101302
UKR4421682602,Prystyne,Mykhailivska,Kreminskyi,Luhanska,7,village,38.5676235,49.14069951
UKR4420981007,Prykhodkivka,Bilokurakynska,Bilokurakynskyi,Luhanska,16,village,38.9149995,49.62668245
UKR4424555105,Pryshyb,Slovianoserbska,Slovianoserbskyi,Luhanska,443,village,38.933504,48.73491369
UKR4420355901,Industriia,Krasnokutska,Antratsytivskyi,Luhanska,841,village,38.71410308,48.21878656
UKR4424887002,Kozachyi,Shyrokivska,Stanychno-Luhanskyi,Luhanska,462,village,39.57569462,48.88821353
UKR4422255502,Komyshuvakha,Bilorichenska,Lutuhynskyi,Luhanska,11,village,39.0270125,48.45106067
UKR4422255503,Kamianyi Plast,Bilorichenska,Lutuhynskyi,Luhanska,662,village,39.0575285,48.44375523
UKR4421610101,Zhytlivka,Kreminska,Kreminskyi,Luhanska,898,village,38.19377047,49.09660401
UKR4424085502,Zakhidnyi,Petrivska,Svativskyi,Luhanska,45,village,38.394724,49.46067704
UKR4420383305,Orlivske,Krasnolutska,Antratsytivskyi,Luhanska,278,village,39.02541628,48.22929824
UKR4423857503,Pidlisne,Myrnodolynska,Popasnianskyi,Luhanska,491,village,38.44301158,48.80557232
UKR4420686602,Harmashivka,Kononivska,Bilovodskyi,Luhanska,306,village,39.622064,49.35085892
UKR4423856904,Druzhba,Komyshuvaska,Popasnianskyi,Luhanska,233,village,38.33774207,48.6281068
UKR4423388203,Kostiantynivka,Taniushivska,Novopskovskyi,Luhanska,56,village,38.96207267,49.7419115
UKR4425488005,Kochenove,Yamenska,Troitskyi,Luhanska,266,village,38.37609575,49.79587891
UKR4424885504,Nyzhnii Minchenok,Teplivska,Stanychno-Luhanskyi,Luhanska,310,village,39.46502525,48.84324307
UKR4423188003,Nyzhnii Sukhodil,Chabanivska,Novoaidarskyi,Luhanska,41,village,38.735649,49.00748827
UKR4421482206,Malokalynove,Verkhnoshevyrivska,Sorokynskyi,Luhanska,8,village,39.68575256,48.23950073
UKR4423383202,Zelenyi Hai,Mozhniakivska,Novopskovskyi,Luhanska,204,village,39.23706225,49.67550707
UKR4423656701,Seleznivske,Seleznivska,Perevalskyi,Luhanska,4,village,38.77323923,48.34833761
UKR4420384405,Soniachne,Mykytivska,Antratsytivskyi,Luhanska,13,village,38.92929875,48.33457165
UKR4421489307,Komisarivka,Khriashchuvatenska,Sorokynskyi,Luhanska,229,village,39.50363861,48.47013758
UKR4424084502,Nauholne,Oborotnivska,Svativskyi,Luhanska,324,village,38.07276252,49.55657377
UKR4424081503,Nezhuryne,Kovalivska,Svativskyi,Luhanska,64,village,38.05432725,49.38080405
UKR4425182003,Butkivka,Lymanska,Starobilskyi,Luhanska,262,village,38.924376,49.379781
UKR4421489303,Valiivka,Khriashchuvatenska,Sorokynskyi,Luhanska,65,village,39.49178631,48.51812819
UKR4425183502,Valuiky,Malokhatska,Starobilskyi,Luhanska,14,village,38.80723436,49.09010201
UKR4422583302,Vesele,Kabychivska,Markivskyi,Luhanska,395,village,39.8283185,49.51079682
UKR4424885002,Heivka,Peredilska,Stanychno-Luhanskyi,Luhanska,162,village,39.11894083,48.77104878
UKR4423856903,Hlynokarier,Komyshuvaska,Popasnianskyi,Luhanska,9,village,38.307787,48.66871344
UKR4423656103,Depreradivka,Komisarivska,Perevalskyi,Luhanska,20,village,38.49490036,48.36448952
UKR4410160301,Zrazkove,Oleksandrivska,Luhanska,Luhanska,1820,village,39.2236338,48.5590445
UKR4424255302,Dovzhanske,Biriukivska,Dovzhanskyi,Luhanska,647,village,39.75310069,47.85613714
UKR4423682202,Chornohorivka,Maloivanivska,Perevalskyi,Luhanska,31,village,38.68451463,48.38260408
UKR4422555101,Derkulove,Markivska,Markivskyi,Luhanska,79,village,39.59382575,49.46302863
UKR4423684403,Nadarivka,Chervonopraporska,Perevalskyi,Luhanska,4,village,38.45355402,48.45454481
UKR4424086502,Nadiia,Raihorodska,Svativskyi,Luhanska,25,village,37.92669402,49.37142677
UKR4424285504,Nahirne,Medvezhanska,Dovzhanskyi,Luhanska,254,village,39.4640035,48.18375518
UKR4423188002,Havrylivka,Chabanivska,Novoaidarskyi,Luhanska,100,village,38.67657625,49.00709657
UKR4422281102,Haiove,Veselotarasivska,Lutuhynskyi,Luhanska,298,village,39.134437,48.54094835
UKR4420384403,Hannivka,Mykytivska,Antratsytivskyi,Luhanska,10,village,38.87900879,48.37719519
UKR4421687303,Pishchane,Chervonopopivska,Kreminskyi,Luhanska,307,village,38.17659424,49.12099592
UKR4424883503,Pishchane,Nyzhnoteplivska,Stanychno-Luhanskyi,Luhanska,20,village,39.35944119,48.75661137
UKR4425180203,Pishchane,Chmyrivska,Starobilskyi,Luhanska,1896,village,38.93715787,49.27413645
UKR4412391004,Platonivka,Blahivska,Rovenkivska,Luhanska,411,village,39.3350735,47.94779226
UKR4424082506,Pidkuichansk,Kuzemivska,Svativskyi,Luhanska,40,village,38.013263,49.47535343
UKR4424884004,Sukhodil,Mykolaivska,Stanychno-Luhanskyi,Luhanska,402,village,39.566136,48.58041102
UKR4422855101,Bondarivka,Milovska,Milovskyi,Luhanska,77,village,40.04115746,49.40673529
UKR4422588802,Bondarne,Sychanska,Markivskyi,Luhanska,196,village,39.3760335,49.4317302
UKR4424082505,Novoselivske,Kuzemivska,Svativskyi,Luhanska,736,village,37.9533891,49.52133771
UKR4421482205,Nyzhnia Shevyrivka,Verkhnoshevyrivska,Sorokynskyi,Luhanska,824,village,39.6786465,48.26797197
UKR4421482203,Verkhnoderevechka,Verkhnoshevyrivska,Sorokynskyi,Luhanska,49,village,39.72501075,48.19901842
UKR4423855301,Verkhnokamianka,Bilohorivska,Popasnianskyi,Luhanska,205,village,38.264303,48.85511223
UKR4424286602,Verkhnotuzlove,Novoborovytska,Dovzhanskyi,Luhanska,100,village,39.510853,47.88373512
UKR4424082502,Volodymyrivka,Kuzemivska,Svativskyi,Luhanska,188,village,37.977971,49.59019492
UKR4421480802,Habun,Biloskeliuvatska,Sorokynskyi,Luhanska,53,village,39.687006,48.44910929
UKR4422255501,Zbirne,Bilorichenska,Lutuhynskyi,Luhanska,196,village,39.0956755,48.48790711
UKR4424284403,Ivashchenko,Matviivska,Dovzhanskyi,Luhanska,198,village,39.54219825,47.97207458
UKR4422584403,Heraskivske,Krasnopilska,Markivskyi,Luhanska,228,village,39.527654,49.64507648
UKR4422285503,Hlafirivka,Pershozvanivska,Lutuhynskyi,Luhanska,190,village,39.30165237,48.39092796
UKR4421456501,Hlyboke,Simeikynska,Sorokynskyi,Luhanska,50,village,39.4675865,48.31293816
UKR4425483003,Hlotivka,Novooleksandrivska,Troitskyi,Luhanska,11,village,38.07983225,49.79114333
UKR4424555901,Hovorukha,Rodakivska,Slovianoserbskyi,Luhanska,207,village,39.09342547,48.57420901
UKR4411045701,Krynychne,Chervonohvardiiska,Kirovska,Luhanska,319,village,38.71546966,48.60203187
UKR4420955700,Lozno-Oleksandrivka,Lozno-Oleksandrivska,Bilokurakynskyi,Luhanska,970,urban type village,38.73542034,49.84138428
UKR4410345300,Bokovo-Platove,Bokovo-Platovska,Antratsytska,Luhanska,2660,urban type village,39.0120231,48.12128855
UKR4411646400,Sadovo-Khrustalnenskyi,Vakhrushivska,Krasnolutska,Luhanska,707,urban type village,38.72585931,48.15229339
UKR4411446800,Sievero-Hundorivskyi,Sieverna,Krasnodonska,Luhanska,1108,urban type village,39.88586832,48.37302388
UKR4423857504,Rai-Oleksandrivka,Myrnodolynska,Popasnianskyi,Luhanska,76,village,38.41245,48.79044233
UKR4423155101,Aidar-Mykolaivka,Novoaidarska,Novoaidarskyi,Luhanska,1067,village,38.97226786,48.9655816
UKR4421483001,Davydo-Mykilske,Davydo-Mykilska,Sorokynskyi,Luhanska,871,village,39.834057,48.50341219
UKR4424283301,Darino-Yermakivka,Darino-Yermakivska,Dovzhanskyi,Luhanska,674,village,39.60773975,47.8907948
UKR4422281311,Petro-Mykolaivka,Volnukhynska,Lutuhynskyi,Luhanska,157,village,39.32541101,48.35851163
UKR4412346700,Naholno-Tarasivka,Naholno-Tarasivska,Rovenkivska,Luhanska,2105,urban type village,39.48814886,48.00223755
UKR4422588805,Karavan-Solodkyi,Sychanska,Markivskyi,Luhanska,565,village,39.31267351,49.42145485
UKR4424283303,Karpove-Kripenske,Darino-Yermakivska,Dovzhanskyi,Luhanska,980,village,39.592334,47.94963236
UKR4423856501,Kalynove-Borshchuvate,Kalynivska,Popasnianskyi,Luhanska,218,village,38.49166575,48.61997599
UKR4411447100,Uralo-Kavkaz,Uralo-Kavkazka,Krasnodonska,Luhanska,2555,urban type village,39.80349926,48.31494893
UKR4424884002,Burchak-Mykhailivka,Mykolaivska,Stanychno-Luhanskyi,Luhanska,220,village,39.51288433,48.56726011
UKR4420988204,Kochyne-Rozpasiivka,Chervonoarmiiska,Bilokurakynskyi,Luhanska,77,village,38.5940365,49.77157452
UKR4421489304,Vydno-Sofiivka,Khriashchuvatenska,Sorokynskyi,Luhanska,62,village,39.51066275,48.4505728
UKR4420987705,Plakho-Petrivka,Prostorivska,Bilokurakynskyi,Luhanska,299,village,38.4997374,49.61753679
UKR4425482001,Demyno-Oleksandrivka,Demyno-oleksandrivska,Troitskyi,Luhanska,793,village,38.2479405,50.0473973
UKR4412347103,Zaliznychne,Proletarska,Rovenkivska,Luhanska,438,village,39.20701363,48.13720894
UKR4412347701,Lobivski Kopalni,Yasenivska,Rovenkivska,Luhanska,183,village,39.20940438,48.14588008
UKR4411647301,Khrustalnyi,Khrustalnivska,Krasnolutska,Luhanska,317,village,38.88593865,48.17455007
UKR4420987703,Mankivka,Prostorivska,Bilokurakynskyi,Luhanska,151,village,38.40259602,49.59179066
UKR4422255801,Novopavlivka,Vrubivska,Lutuhynskyi,Luhanska,310,village,39.07253096,48.40700116
UKR4423655503,Troitske,Buhaivska,Perevalskyi,Luhanska,29,village,38.92752544,48.44982593
UKR4421681303,Skarhivka,Holubivska,Kreminskyi,Luhanska,191,village,38.49627998,49.20262181
UKR4424882502,Kolesnykivka,Komyshnenska,Stanychno-Luhanskyi,Luhanska,155,village,39.6872981,48.67952546
UKR4424287706,Kalynnyk,Provalska,Dovzhanskyi,Luhanska,0,village,39.79350198,48.12827936
UKR4425480503,Koshelivka,Arapivska,Troitskyi,Luhanska,34,village,38.02669974,49.73862584
UKR4411445300,Hirne,Enhelsivska,Krasnodonska,Luhanska,52,urban type village,39.59774642,48.27703262
UKR4423810500,Hirske,Hirska,Popasnianskyi,Luhanska,10131,city,38.5010307,48.74943191
UKR4423810800,Zolote,Zolotivska,Popasnianskyi,Luhanska,14572,city,38.5125692,48.69421103
UKR4411870700,Pryvillia,Pryvilska,Lysychanska,Luhanska,7747,city,38.29274094,49.00094623
UKR4423881502,Orikhove,Hirska,Popasnianskyi,Luhanska,621,village,38.56953647,48.71722131
UKR4423881102,Katerynivka,Zolotivska,Popasnianskyi,Luhanska,484,village,38.47351037,48.66359477
UKR4423858500,Chornukhyne,Chornukhynska,Popasnianskyi,Luhanska,5958,urban type village,38.51254802,48.32623036
UKR4423858501,Kruhlyk,Chornukhynska,Popasnianskyi,Luhanska,52,village,38.50615862,48.34193374
UKR4423684401,Stare,Chervonopraporska,Perevalskyi,Luhanska,1119,village,38.55532792,48.44009805
UKR4423657300,Tsentralnyi,Tsentralna,Perevalskyi,Luhanska,1032,urban type village,38.57551579,48.34724221
UKR4423656100,Komisarivka,Komisarivska,Perevalskyi,Luhanska,1735,urban type village,38.52168267,48.38873346
UKR4410546500,Yuzhna Lomuvatka,Yuzhno-Lomuvatska,Briankivska,Luhanska,3395,urban type village,38.53146211,48.43594483
UKR4410546200,Lomuvatka,Yuzhno-Lomuvatska,Briankivska,Luhanska,933,urban type village,38.5593633,48.45258245
UKR4410545300,Verhulivka,Yuzhno-Lomuvatska,Briankivska,Luhanska,1312,urban type village,38.53366535,48.39996085
UKR4423656102,Verhulivka,Komisarivska,Perevalskyi,Luhanska,401,village,38.49118603,48.39550205
UKR4423657301,Sofiivka,Tsentralna,Perevalskyi,Luhanska,107,village,38.5657776,48.36985156
UKR4423684405,Olenivka,Chervonopraporska,Perevalskyi,Luhanska,264,village,38.57071763,48.40837845
